Name,overall,Action,Adventure,Sci-Fi,Drama,Comedy,Romance,Musical,War,Horror,History,Mystery,Thriller,Crime,Sport,Biography,Fantasy,Family,Documentary,Music,Animation,News,Western,average,Votes
Tejasvini,6.3,6.3,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,89
Telephone,6.3,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,6.3,27
Tell Me O Kkhuda,2.5,2.5,0,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5,351
Ten,5.5,5.5,0,0,5.5,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,5.5,3182
Tennis Buddies,5.4,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,43
Tera Intezaar,1.8,0,0,0,0,0,1.8,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,1.8,262
Tera Jadoo Chal Gayaa,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,560
Tera Kya Hoga Johnny,6,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,210
Tera Mera Saath Rahen,4.9,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,311
Tera Mera Tedha Medha,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
Teraa Surroor,2.6,2.6,0,0,2.6,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,840
Tere Bin Laden,7.2,0,0,0,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,10234
Tere Bin Laden: Dead Or Alive,4.3,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,860
Tere Bina Kya Jeena,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,5.1,13
Tere Ghar Ke Samne,7.4,0,0,0,0,7.4,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,394
Tere Ishq Nachaya,2.4,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,8
Tere Liye,5.3,0,0,0,5.3,0,0,5.3,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,5.3,52
Tere Mere Phere,5.3,0,0,0,5.3,5.3,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,243
Tere Mere Sapne,7.2,0,0,0,7.2,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,223
Tere Mere Sapne,6.2,6.2,0,0,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,483
Tere Naal Love Ho Gaya,5.8,0,0,0,5.8,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,4120
Tere Pyaar Mein,5.9,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,7
Teree Sang: A Kidult Love Story,6.2,0,0,0,6.2,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,589
Teri Baahon Mein,6.1,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,22
Teri Bhabhi Hai Pagle,3.1,3.1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,125
Teri Dilli Meri Dili,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
Teri Diwali Meri Christmas,5.7,0,5.7,0,0,0,5.7,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,5.7,23
Teri Kasam,6.7,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,48
Teri Maang Sitaron Se Bhar Doon,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,11
Teri Meherbaniyan,5.4,5.4,0,0,5.4,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,5.4,236
Teri Meri Kahaani,4.7,0,0,0,4.7,4.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,3873
Teri Payal Mere Geet,5.3,0,0,0,5.3,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,36
Terror,6.8,6.8,0,0,0,0,0,0,0,0,0,0,6.8,6.8,0,0,0,0,0,0,0,0,0,6.8,71
Terror Strike,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,9
Tevar,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3014
Tezaab,7,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026
Tezz,3.9,3.9,0,0,3.9,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,3.9,2254
Thackeray,5.2,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,5.2,3005
Thakshak,5.9,5.9,0,0,5.9,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,5.9,583
Thamizhan,5.7,5.7,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,1633
Thanedaar,5.6,5.6,0,0,5.6,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,5.6,368
Thanga Magan,6.1,6.1,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,100
Thank You,4.7,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,5433
Thanks Maa,7.9,0,0,0,7.9,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,7.9,698
Thappad,6.8,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,15063
That Girl in Yellow Boots,6.7,0,0,0,6.7,0,0,0,0,0,0,6.7,0,6.7,0,0,0,0,0,0,0,0,0,6.7,3608
That's What It's All About: The Journey of Prem Ratan Dhan Payo,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,4.2,10
Thavasi,4.8,4.8,0,0,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,100
Thayillamal Nannilai,6.3,6.3,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,60
The Accidental Prime Minister,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6373
The Angrez,7.3,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,425
The Angrez 2,7.1,7.1,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,57
The Announcement of War,5.7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,81
The Arms Drop,6.8,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,6.8,0,0,6.8,0,0,0,0,6.8,139
The Attacks of 26/11,6.9,6.9,0,0,6.9,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,6.9,4752
The BFG,6.4,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.4,0,0,0,0,0,6.4,79642
The Big Bull,6.1,0,0,0,6.1,0,0,0,0,0,0,0,0,6.1,0,6.1,0,0,0,0,0,0,0,6.1,11536
The Blue Umbrella,7.4,0,0,0,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,7.4,1952
The Blueberry Hunt,5.6,5.6,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,5.6,198
The Body,5.4,0,0,0,0,0,0,0,0,0,0,5.4,5.4,0,0,0,0,0,0,0,0,0,0,5.4,2965
The Brawler,8,8,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,6847
The Bright Day,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,126
The Burning Train,6.8,6.8,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,6.8,1442
The Chess Players,7.6,0,0,0,7.6,7.6,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,7.6,3316
The Churning,7.7,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,540
The Court Dancer: Raj Narkati,6.4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,19
The Darjeeling Limited,7.2,0,7.2,0,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,185127
The Dark Side of Life: Mumbai City,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,478
The Deceivers,6.1,0,6.1,0,6.1,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,6.1,944
The Dirty MMS,2.4,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,18
The Dirty Picture,6.6,0,0,0,6.6,6.6,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,6.6,8931
The Dirty Relation,3.6,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,3.6,12
The Don,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,85
The Dream Job,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14
The Elder One,7.5,7.5,0,0,7.5,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,7.5,1707
The Fakir of Venice,5.1,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,265
The Fiancee,6.9,0,0,0,6.9,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,137
The Film,6.4,0,0,0,6.4,0,0,0,0,0,0,6.4,0,6.4,0,0,0,0,0,0,0,0,0,6.4,84
The Film Emotional Atyachar,6,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,291
The Film Love.Com... The Ultimate Killing Site,3.4,3.4,0,0,3.4,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,3.4,16
The Final Exit,6.2,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,41
The Firm Land,5.4,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,13
The Flip Side: A Truth That Could Not Reach You,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,9.2,97
The Forest,5,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,114
The Gentleman,5.2,5.2,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,192
The Ghazi Attack,7.6,7.6,0,0,0,0,0,0,7.6,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,7.6,12367
The Girl on the Train,4.4,0,0,0,4.4,0,0,0,0,0,0,4.4,0,4.4,0,0,0,0,0,0,0,0,0,4.4,7312
The Goa Run,7.1,7.1,0,0,0,0,7.1,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,7.1,58
The Good Road,6.1,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,532
The Great Gambler,6.5,6.5,0,0,0,0,6.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,6.5,619
The Great Indian Butterfly,6.2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,179
The Great Indian Escape,7.1,0,7.1,0,7.1,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,7.1,39
The Grey,6.5,0,0,0,6.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,6.5,60
The Hero of Color City,4.1,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,4.1,0,0,4.1,528
The Hero: Love Story of a Spy,5.3,5.3,5.3,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,2133
The Hidden Strike,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,41
The Himalayan Diaries,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9
The Holy Fish,7.2,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,16
The House Next Door,6.8,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,2139
The Hundred Bucks,6.8,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,10
The Hundred-Foot Journey,7.3,0,0,0,7.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,78340
The Hungry,7.2,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,894
The Idiotmaker's Gravity Tour,6.4,0,0,0,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,27
The Impossible Murder,6.4,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,6.4,34
The Jinx,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,12
The Journey of Karma,6.6,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,89
The Journey Weekend Night,6.1,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,6.1,7
The Killer,4.7,4.7,0,0,4.7,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,4.7,1069
The Last Color,7.9,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,778
The Last Tale of Kayenaat,5.9,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,5.9,22
The Lastbenchers,7.3,0,0,0,7.3,7.3,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,7.3,29
The Legend of Bhagat Singh,8.1,8.1,0,0,8.1,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,8.1,15250
The Legend of Drona,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2442
The Lift Boy,7.2,0,0,0,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2375
The Light of the World,6.2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,6.2,112
The Light: Swami Vivekananda,7.8,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,7.8,0,0,0,0,0,0,0,7.8,10
The Lost Salesman of Delhi,7.9,0,7.9,0,7.9,0,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,7.9,39
The Lovers,4.6,4.6,4.6,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3105
The Lunchbox,7.8,0,0,0,7.8,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,52120
The Monster,4.4,0,0,0,0,4.4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,252
The Morning Breeze,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,243
The Murderer: Hamilton Palace,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,10
The Mystic Masseur,5.8,0,0,0,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,439
The Naxalites,6.4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,17
The Other End of the Line,6.2,0,0,0,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,6.2,5868
The Other Side of the Door,5.3,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,17337
The Past,3.5,0,0,0,3.5,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,164
The Perfect Girl,5.7,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,123
The Pickup Artist,8.7,0,0,0,0,0,0,0,0,0,0,8.7,8.7,8.7,0,0,0,0,0,0,0,0,0,8.7,85
The Power,5.7,5.7,0,0,5.7,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,5.7,1544
The President Is Coming,6.8,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,640
The Prince of Light,6.8,0,6.8,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,6.8,84
The Princess and the Hunter,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,22
The Pushkar Lodge,8.6,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,14
The Rally,7.3,7.3,0,0,7.3,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,249
The Reluctant Crime,9.4,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,16
The Revenge: Geeta Mera Naam,2.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,15
The Royal Bengal Tiger,6.9,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,6.9,793
The Savage Princess,7,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,280
The Second Best Exotic Marigold Hotel,6.6,0,0,0,6.6,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,32007
The Seventh Horse of the Sun,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,814
The Shaukeens,4.9,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,2906
The Shepherdess and the Seven Songs,6.7,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,87
The Sholay Girl,7.7,7.7,0,0,7.7,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,7.7,92
The Silence,7.3,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,293
The Silent Heroes,6.4,0,6.4,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,6.4,64
The Skies Have Bowed,6.8,0,0,0,0,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,157
The Sky Is Pink,7.6,0,0,0,7.6,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,7683
The Song of Scorpions,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,294
The Spectacular Jihad of Taz Rahim,5.7,0,0,0,5.7,5.7,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,5.7,19
The Square Circle,7.2,0,0,0,7.2,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,7.2,72
The Stoneman Murders,7.4,0,0,0,7.4,0,0,0,0,0,0,7.4,0,7.4,0,0,0,0,0,0,0,0,0,7.4,2808
The Tape,7.1,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,21
The Tashkent Files,7.8,0,0,0,7.8,0,0,0,0,0,0,7.8,7.8,0,0,0,0,0,0,0,0,0,0,7.8,9579
The Threshold,7.3,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,55
The Touch,8.1,0,0,0,8.1,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,755
The Train,6.4,6.4,0,0,0,0,0,0,0,0,0,6.4,0,6.4,0,0,0,0,0,0,0,0,0,6.4,155
The Train,4.4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,133
The Train: Some Lines Should Never Be Crossed...,4.3,0,0,0,4.3,0,0,0,0,0,0,0,4.3,4.3,0,0,0,0,0,0,0,0,0,4.3,1082
The Tree,5.7,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,5.7,81
The Unsound,4.6,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,4.6,24
The Untitled Kartik Krishnan Project,5.7,0,0,5.7,5.7,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,5.7,62
The Villain,6.5,6.5,0,0,6.5,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,6.5,17169
The Violin Player,6.9,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,6.9,363
The Waiting Room,6,0,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,99
The Warrior,6.7,0,6.7,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,2541
The Web of the Witch,7.4,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,7.4,7.4,0,0,0,0,0,7.4,1789
The White Elephant,5.2,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,5.2,17
The White Tiger,7.1,0,0,0,7.1,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,7.1,49877
The Wife,4.5,0,0,0,0,0,4.5,0,0,4.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,4.5,235
The Window,7,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,33
The World of Fashion,6.8,0,0,0,6.8,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,6.8,6
The Writer,5.9,0,0,0,0,0,0,0,0,0,0,5.9,0,5.9,0,0,0,0,0,0,0,0,0,5.9,15
The Xpose,3.3,0,0,0,0,0,0,0,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,3.3,1608
The Zoo,7.3,0,0,0,7.3,0,0,0,0,0,0,7.3,0,7.3,0,0,0,0,0,0,0,0,0,7.3,847
The Zoya Factor,4.2,0,0,0,4.2,4.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2119
Thee,6.6,6.6,0,0,6.6,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,6.6,130
Thikana,5.5,0,0,0,5.5,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,5.5,76
Thikka,4.4,4.4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,147
THIRUMATHI PALANISAMY,4.4,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,14
Thoda Pyaar Thoda Magic,4.9,0,0,0,4.9,4.9,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,4.9,2390
Thodasa Roomani Ho Jaayen,7,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,188
Thodi Thodi Si Manmaaniyan,5.9,0,0,0,5.9,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,38
Thodisi Bewafaii,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,101
Thokar,7.3,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,7.3,13
Thoongathey Tambi Thoongathey,6.4,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,108
Three and a Half,6.6,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,228
Three Atrangi Jai-Veeru-Gabbar,5.9,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,7
"Three: Love, Lies, Betrayal",5.8,0,0,0,5.8,0,0,0,0,0,0,5.8,5.8,0,0,0,0,0,0,0,0,0,0,5.8,68
Through the Eyelashes,7.1,0,0,0,7.1,0,7.1,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,7.1,378
Thugs of Hindostan,4.1,4.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,18219
Tiger,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,45
Tiger Zinda Hai,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,5.9,25732
Tigers,7.3,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,1553
Tikli and Laxmi Bomb,7.9,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,1785
Time Out,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,5.9,0,0,0,5.9,338
Time Pass,4.1,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,35
Time to Dance,1.8,0,0,0,0,0,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,730
Time To Retaliate: MASOOM,5.4,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,5.4,19
Tinku,6.3,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,22
Tirangaa,6.9,6.9,0,0,6.9,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,6.9,1874
Tirchhi Topiwale,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53
Tishnagi,4.1,0,0,0,0,0,4.1,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,4.1,27
Titli,7.6,7.6,0,0,7.6,0,0,0,0,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,7.6,4483
Titoo MBA,4.3,0,0,0,0,4.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,100
To B or Not to B,6.7,0,0,0,6.7,0,0,0,0,0,0,0,6.7,0,0,0,0,6.7,0,0,0,0,0,6.7,10
To Fall in Love,4.4,0,0,0,4.4,4.4,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2099
